Gender,Married,Dependents,Education,Self_Employed,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,TotalIncome,Log_TotalIncome,Log_LoanAmount,Normalized_TotalIncome,Normalized_LoanAmount,Income_Per_LoanAmount,Credit_Income_Ratio,ApplicantDependencyRatio,LoanAmount_To_IncomeRatio
1,1,2,0,0,360.0,1.0,1,1,5935.0,8.688790784847216,4.897839799950911,-0.180893344276296,-0.1559311094146332,1006.3006458821411,0.0001684636118598,0.00033692722371967657,0.5055161070885015
1,0,0,0,1,360.0,1.0,1,1,7085.0,8.865876285425417,4.442651256490317,-0.0187219938881457,-0.695853842461458,1301.7552781011268,0.0001411233418007,0.0,0.4503047806359909
1,0,0,0,0,480.0,1.0,1,0,2500.0,7.824445930877619,4.574710978503383,-0.6652921169574233,-0.5636278670214193,448.453742201208,0.0003998400639744,0.0,0.5184133955080411
1,1,2,0,0,180.0,1.0,1,1,11904.0,9.384713758920965,5.241747015059643,0.6608464735209815,0.4501046113522108,1907.1583598756688,8.399832003359933e-05,0.00016799664006719866,0.5047560420773978
0,0,0,0,0,360.0,1.0,1,1,4160.0,8.333510708982942,4.276666119016055,-0.4312012981362672,-0.8390986491881666,788.3765821392768,0.0002403268445085,0.0,0.4582055190551206
1,1,2,0,0,360.0,0.0,2,0,8799.0,9.0825070004663,5.556828061699537,0.2229838274729756,1.2214228014191033,1341.959849671472,0.0,0.00022727272727272727,0.5511355520449966
1,1,0,0,0,360.0,1.0,1,1,4957.0,8.508757712595136,5.081404364984463,-0.3188095013890012,0.1415773353254538,815.1077781542429,0.0002016942315449,0.0,0.5343920329628047
1,1,1,1,0,180.0,1.0,2,0,4493.0,8.410498452745275,4.948759890378168,-0.384242115806481,-0.078799290407944,755.2834679488763,0.0002225189141076,0.00022251891410769915,0.5258764894578452
1,0,0,0,0,360.0,1.0,0,0,4693.0,8.454040376410969,4.74493212836325,-0.3560384026954984,-0.3652889038613612,816.8938979853624,0.0002130379207498,0.0,0.5018946333466544
1,1,1,1,0,180.0,1.0,2,1,5039.0,8.525161361065415,4.718498871295094,-0.3072459790134984,-0.3983453977213709,881.1753072635993,0.0001984126984126,0.0001984126984126984,0.49537206693234614
0,0,3,0,0,180.0,1.0,2,0,12893.0,10.64742289992818,5.860786223465865,4.91664576340271,2.235155279792733,1879.2306858217248,7.755545214828603e-05,0.00023266635644485808,0.5031830881234683
1,1,0,1,0,360.0,0.0,2,0,6146.0,8.72371943690701,4.836281906951478,-0.1511384269442093,-0.2440817597079924,1053.0677061160502,0.0,0.0,0.49736954447647425
1,1,0,0,0,360.0,1.0,1,1,4843.0,8.485496104672983,5.017279836814924,-0.3348856178622614,0.0313890224587549,804.8487242307654,0.000206440957886,0.0,0.528942269486905
0,1,0,0,0,360.0,1.0,0,0,4583.0,8.430327258394575,4.727387818712341,-0.3715504449065389,-0.387326566434701,800.1902691182474,0.00021815008726,0.0,0.5012962635526961
1,1,2,0,0,360.0,1.0,1,1,8333.0,9.0280988119824,5.5093883366279774,0.157269175924386,1.0891968259790643,1280.1510017632006,0.0001199904007679,0.00023998080153587713,0.5493950987045426
1,1,0,1,0,300.0,1.0,1,1,5297.0,8.575084669832014,4.8283137373023015,-0.2708631891003307,-0.2551005909946623,908.83920096789,0.0001887504718761,0.0,0.5042580722565047
1,1,2,0,1,360.0,1.0,0,1,7550.0,8.929435283803425,4.691347882229144,0.0468516390948889,-0.4314018915813806,1326.5750321772412,0.0001324327903588,0.00026486558071778574,0.4724687505523622
1,0,0,0,0,360.0,1.0,2,1,3333.0,8.111928063310739,4.262679877041316,-0.5478236518501804,-0.8501174804748365,633.3275209347934,0.0002999400119976,0.0,0.46781316176156346
1,1,0,0,0,360.0,1.0,0,1,7977.0,8.984443032465352,5.356586274672012,0.1070665665868369,0.7035377309456183,1254.918859795008,0.0001253446979192,0.0,0.5364932482717935
1,1,0,0,0,180.0,1.0,0,1,9328.0,9.140883106960962,5.241747015059643,0.2975826486515248,0.4501046113522108,1494.453392214402,0.0001071926251473,0.0,0.5168925585446866
1,1,2,0,1,360.0,1.0,0,1,12893.0,9.772239265926174,5.017279836814924,1.455486090422918,0.0313890224587549,2142.6625235406273,7.755545214828603e-05,0.00015511090429657206,0.4657601556145485
1,0,0,1,0,360.0,1.0,0,0,4885.0,8.494129251817686,4.61512051684126,-0.328962838108955,-0.5195525418747398,869.9724227376008,0.0002046663937781,0.0,0.48610255816326475
1,1,1,0,0,360.0,1.0,2,1,10330.0,9.242904362849446,5.198497031265826,0.4388832513375479,0.3619539610588517,1666.5330237143728,9.679605072113058e-05,9.679605072113058e-05,0.5075217777216139
1,0,2,0,0,360.0,1.0,0,1,10180.0,9.228278517107196,5.093750200806762,0.4177304665043109,0.1636149978987936,1670.564047514165,9.822217856792065e-05,0.00019644435713584126,0.49800659928132246
1,1,2,1,0,360.0,1.0,1,1,3917.0,8.273336598504486,4.691347882229144,-0.4654688095661111,-0.4314018915813806,688.2376690116891,0.0002552322613578,0.0005104645227156713,0.5058964303081288
1,0,0,1,1,360.0,1.0,0,1,4750.0,8.46611040118692,4.653960350157523,-0.3480003444588683,-0.4754772167280601,840.1190857073594,0.0002104820037886,0.0,0.49164441918762963
1,1,1,0,0,360.0,1.0,2,1,11580.0,9.357121103184378,5.755742213586912,0.6151564582811896,1.8494961847592872,1714.0973758161922,8.634832915983076e-05,8.634832915983076e-05,0.5557280016564897
1,1,2,0,1,84.0,1.0,0,1,5746.0,8.656433258507741,4.976733742420574,-0.2075458531661747,-0.0347239652612644,961.3946760279927,0.0001740038280842,0.0003480076561684357,0.5153801211265923
1,1,0,0,0,360.0,1.0,1,0,8334.0,9.028218795184896,5.081404364984463,0.1574101944899409,0.1415773353254538,1370.407146083813,0.000119976004799,0.0,0.5067105603464024
1,1,0,1,0,360.0,1.0,1,1,2904.0,7.974188669286011,4.59511985013459,-0.6083206164732383,-0.5415902044480795,519.0237345729323,0.0003442340791738,0.0,0.512037357300198
1,1,0,0,0,360.0,1.0,1,1,7267.0,8.891236429516061,5.337538079701318,0.0069433850428484,0.6594624057989388,1146.659776810759,0.0001375894331315,0.0,0.5396229397341847
1,0,0,0,0,360.0,1.0,1,0,12000.0,9.39274525863144,5.10594547390058,0.6743842558142531,0.1856526604721333,1965.297602360376,8.332638946754438e-05,0.0,0.49129901165045514
1,0,1,0,0,180.0,1.0,2,1,3667.0,8.207401833376355,4.736198448394496,-0.5007234509548395,-0.3763077351480311,639.2735594819521,0.0002726281352235,0.0002726281352235551,0.5143903279235649
1,1,0,1,0,360.0,1.0,0,1,4286.0,8.363342466597977,4.709530201312334,-0.4134329588763481,-0.4093642290080408,750.674722591863,0.000233263354327,0.0,0.5029753229803061
1,1,1,1,0,360.0,1.0,2,1,6464.0,8.774158291205957,5.231108616854587,-0.1062945230977469,0.428066948778871,1037.3755935686088,0.0001546790409899,0.00015467904098994585,0.5351978616471906
1,1,3,1,0,360.0,1.0,1,1,3173.0,8.062747901086354,4.31748811353631,-0.5703866223389666,-0.8060421553281569,596.7103136390176,0.0003150598613736,0.000945179584120983,0.476399449776019
1,0,0,0,0,360.0,1.0,0,0,12893.0,9.915119636765835,6.175867270105761,1.8353901060278544,3.66760334705982,1796.7166217958736,7.755545214828603e-05,0.0,0.5658084817781878
1,0,0,0,1,480.0,1.0,2,1,12893.0,9.911802884139842,6.478509642208569,1.825941862135676,5.540804665793702,1724.0066024963248,7.755545214828603e-05,0.0,0.5937157874822863
1,1,0,0,0,360.0,1.0,1,1,5300.0,8.575650760987806,4.882801922586371,-0.270440133403666,-0.177968771987973,900.9312347660787,0.0001886436521411,0.0,0.5099185469962431
1,1,2,0,1,300.0,1.0,0,1,12893.0,9.7524902289842,5.942799375126701,1.407116722437583,2.5657202183928303,1857.0319122558128,7.755545214828603e-05,0.00015511090429657206,0.552690516203159
1,1,0,0,0,360.0,1.0,1,1,4618.0,8.437933510430605,4.653960350157523,-0.3666147951121169,-0.4754772167280601,816.7726184834918,0.0002164970772894,0.0,0.49311222048916364
1,0,2,0,0,360.0,1.0,0,1,4354.0,8.379079889286603,4.919980925828125,-0.403843696418614,-0.1228746155546235,735.4753426660635,0.0002296211251435,0.0004592422502870264,0.5245696788922811
1,0,1,0,0,360.0,1.0,2,1,6177.0,8.728749873478527,4.770684624465665,-0.146766851412007,-0.3322324100013515,1070.4102549308795,0.0001618646811265,0.0001618646811265782,0.4903697480671173
1,1,0,0,0,360.0,1.0,2,1,6194.0,8.731497794063243,4.927253685157205,-0.1443695357975735,-0.1118557842679537,1045.0033572058458,0.0001614205004035,0.0,0.5063201769580737
1,1,3,1,0,180.0,0.0,2,0,4611.0,8.436416881388949,4.262679877041316,-0.3676019250710013,-0.8501174804748365,876.1695766667664,0.0,0.0006504770164787511,0.45172653249862477
0,0,0,0,0,360.0,1.0,1,1,4166.0,8.334951631422454,3.80666248977032,-0.4303551867429377,-1.1366070939282538,866.7136519084091,0.0002399808015358,0.0,0.40778598969454577
1,1,0,1,0,360.0,0.0,2,0,7660.0,8.94389780251682,4.653960350157523,0.0623636813059293,-0.4754772167280601,1354.8025676880786,0.0,0.0,0.46802173982315026
1,1,2,1,1,360.0,1.0,1,1,3750.0,8.229777750081887,4.584967478670572,-0.4890189100137816,-0.5526090357347494,671.4452705985385,0.0002665955745134,0.0005331911490269261,0.4967581671866253
1,1,2,0,0,360.0,1.0,2,1,12543.0,9.436997742590188,5.420534999272286,0.7509573369105711,0.8578013689589968,1953.5755200184476,7.971938775510203e-05,0.00015943877551020407,0.5193576862772274
0,0,0,0,0,360.0,1.0,2,1,3237.0,8.08271113423758,3.4339872044851463,-0.5613614341434522,-1.2908707319416322,730.042702136274,0.0003088326127239,0.0,0.3780795352546904
0,1,0,0,0,240.0,1.0,1,1,10047.0,9.21512888870798,4.836281906951478,0.3989749972855074,-0.2440817597079924,1721.4727047425897,9.952229299363058e-05,0.0,0.47344306270061914
1,1,0,0,0,360.0,1.0,2,1,12893.0,9.521568058002975,4.836281906951478,0.90706488897986,-0.2440817597079924,2209.1119321435463,7.755545214828603e-05,0.0,0.4596541010132874
